year_month,county,q_avgtempF,q_avghumid,GIS_ACRES,cumulative_acres
2017-07-01,Napa County,54.40476190476191,66.42089093701996,2524.9091097,247113.03658256002
2017-07-01,Riverside County,76.89462365591397,49.92580645161289,232.087199,134006.20713669
2017-07-01,San Luis Obispo County,40.22739375320021,83.58376856118792,29583.237681,87507.01136631
2017-07-01,Siskiyou County,39.0010752688172,72.45483870967742,670.703009015,9602.048880095
2017-07-01,Trinity County,69.99749103942652,55.33261648745519,178.81000189999995,269066.688545825
2017-07-01,Ventura County,62.570609318996425,60.502508960573465,83.2363884,44729.3789955749
2017-07-01,Yuba County,60.75913978494625,66.05448028673835,334.939369,48960.738043800004
2017-08-01,Kern County,37.89749103942652,73.3888888888889,9011.375240673,211669.01508583
2017-08-01,Los Angeles County,62.559498207885305,51.32401433691757,122.5007773,313291.880230232
2017-08-01,Mariposa County,42.330107526881726,84.18566308243729,20816.586826088,395601.16295148694
2017-08-01,Napa County,59.4089605734767,63.4573476702509,275.6264164,247388.66299896
2017-08-01,Riverside County,44.45663082437276,68.02329749103943,1098.77063,135104.97776669
2017-08-01,San Luis Obispo County,42.49231950844854,70.15399385560676,83.02915,87590.04051631
2017-08-01,Siskiyou County,56.03691756272402,53.78279569892473,33441.774455060004,43043.823335155
2017-08-01,Trinity County,64.67598566308243,48.75376344086022,21985.977779,291052.666324825
2017-08-01,Ventura County,69.45197132616488,43.10896057347671,3.9235837,44733.3025792749
2017-08-01,Yuba County,70.25519713261649,45.9405017921147,2331.52149,51292.2595338
2017-09-01,Kern County,56.83405017921146,53.13476702508961,52.0456394,211721.06072523
2017-09-01,Los Angeles County,71.42078853046596,46.22616487455196,7051.79152096,320343.671751192
2017-09-01,Mariposa County,40.86904761904761,83.2826420890937,2347.382142424,397948.54509391094
2017-09-01,Napa County,49.41433691756272,76.53727598566309,105.121263,247493.78426196
2017-09-01,Riverside County,67.54014336917562,40.89856630824372,3899.145276,139004.12304269001
2017-09-01,San Luis Obispo County,48.49892473118279,52.878136200716845,519.740243,88109.78075931
2017-09-01,Siskiyou County,71.79677419354839,39.59032258064517,2.84568564,43046.669020795
2017-09-01,Trinity County,71.29498207885304,45.2236559139785,14351.35475,305404.021074825
2017-09-01,Ventura County,66.23799283154122,53.82831541218638,1.190109,44734.4926882749
2017-09-01,Yuba County,68.1752688172043,52.70609318996416,124.843746,51417.1032798
2017-10-01,Kern County,46.614439324116745,77.42511520737328,74.866297,211795.92702223
2017-10-01,Los Angeles County,58.79892473118278,58.17491039426523,45.439124975,320389.110876167
2017-10-01,Napa County,80.8437275985663,30.334767025089604,202967.626182,450461.41044396
2017-10-01,Riverside County,44.442396313364064,76.65092165898618,41.77808,139045.90112269
2017-10-01,San Luis Obispo County,49.29651817716334,70.94690220174091,101.832159,88211.61291831
2017-10-01,Siskiyou County,45.89175627240144,55.41003584229392,5.497603614,43052.166624409
2017-10-01,Trinity County,54.60609318996416,54.28602150537635,35.519821,305439.540895825
2017-10-01,Ventura County,48.90788530465949,71.59390681003585,87.58131870000001,44822.0740069749
2017-10-01,Yuba County,63.23584229390681,44.98351254480286,17075.0232665,68492.1265463
2017-11-01,Kern County,48.99032258064516,65.90860215053763,3.9798951,211799.90691733
2017-11-01,Los Angeles County,72.76594982078853,39.60896057347672,0.317371193,320389.42824736
2017-11-01,Siskiyou County,59.11218637992831,58.6921146953405,0.22167823,43052.388302639
2017-11-01,Ventura County,77.75519713261649,36.43691756272403,4.6660614,44826.7400683749
2017-12-01,Kern County,63.84301075268818,38.06594982078853,22.354378,211822.26129533
2017-12-01,Los Angeles County,81.46200716845878,38.19569892473118,22038.35235994,342427.7806073
2017-12-01,Ventura County,75.88136200716846,45.93763440860215,281794.96067668,326621.7007450549
2018-01-01,Los Angeles County,58.75304659498208,54.329749103942646,2.6000354,342430.3806427
2018-01-01,Ventura County,70.97956989247311,41.91397849462365,3.6702191888,326625.3709642437
2018-02-01,Kern County,53.05985663082436,71.67060931899641,0.53933132,211822.80062665
2018-02-01,Los Angeles County,82.28924731182795,37.31863799283154,0.025269888,342430.405912588
2018-02-01,San Luis Obispo County,51.82450076804914,72.12058371735792,5.25598,88216.86889831
2018-02-01,Siskiyou County,70.22186379928313,45.41075268817204,12.398717,43064.787019639
2018-02-01,Ventura County,87.76236559139784,34.95304659498208,0.61097966,326625.9819439037
2018-03-01,Kern County,57.70143369175627,48.246953405017926,0.22155429,211823.02218094
2018-03-01,Siskiyou County,48.99692780337941,64.22542242703533,3.213341,43068.000360639
2018-03-01,Ventura County,79.50465949820787,45.27885304659498,258.63864,326884.62058390374
2018-04-01,Kern County,55.82834101382489,47.73771121351766,4.7171197,211827.73930064
2018-04-01,Los Angeles County,55.427598566308255,49.27921146953404,7.7679405,342438.173853088
2018-04-01,Siskiyou County,50.51899641577062,64.98136200716846,1.0942538,43069.094614439
2018-04-01,Ventura County,66.40071684587814,44.25770609318996,0.39263305,326885.0132169537
2018-05-01,Kern County,56.008243727598575,54.05412186379928,17.81522664,211845.55452728
2018-05-01,Los Angeles County,78.24802867383512,36.11075268817205,33.05858079,342471.232433878
2018-05-01,Mariposa County,64.38566308243729,58.48888888888889,1739.069,399687.61409391096
2018-05-01,Napa County,82.48960573476703,37.932974910394265,18.3760996,450479.78654356004
2018-05-01,Riverside County,61.277060931899655,46.89283154121864,1260.9869,140306.88802269
2018-05-01,Siskiyou County,73.42903225806452,35.40250896057348,3.7569015,43072.851515939
2018-05-01,Ventura County,84.28028673835126,30.60537634408602,0.34390971,326885.35712666373
2018-06-01,Kern County,60.63154121863799,68.31397849462365,51.1953011,211896.74982838
2018-06-01,Los Angeles County,50.24155145929339,70.14669738863286,2962.37188685,345433.604320728
2018-06-01,Mariposa County,86.2347670250896,32.992831541218635,5174.601382,404862.215475911
2018-06-01,Napa County,69.14229390681002,46.57168458781362,105041.9927842,555521.77932776
2018-06-01,Riverside County,55.06011264720942,73.21643625192013,156.37726,140463.26528269
2018-06-01,San Luis Obispo County,75.52795698924733,43.84229390681004,134.2837198,88351.15261811
2018-06-01,Siskiyou County,53.86405529953917,61.50537634408602,41.1856011,43114.037117039
2018-06-01,Trinity County,50.90783410138249,74.57296466973887,2151.9731627,307591.514058525
2018-06-01,Ventura County,52.73440860215053,66.04193548387097,50.113164811,326935.4702914747
2018-06-01,Yuba County,51.52867383512544,77.68602150537633,134.9949429,68627.1214892
2018-07-01,Kern County,57.22388632872503,70.76497695852534,484.6665334,212381.41636178
2018-07-01,Los Angeles County,59.13978494623657,44.25448028673835,90.717674,345524.321994728
2018-07-01,Mariposa County,83.34587813620071,36.34802867383512,96916.9242269,501779.13970281096
2018-07-01,Napa County,85.3616487455197,39.69605734767024,460229.383982,1015751.16330976
2018-07-01,San Luis Obispo County,57.91589861751152,67.15524833589349,19.0949648,88370.24758291
2018-07-01,Siskiyou County,55.64802867383512,65.93512544802867,38239.90477295999,81353.941889999
2018-07-01,Trinity County,62.18781362007169,56.66308243727598,229806.179168,537397.693226525
2018-07-01,Ventura County,68.68602150537635,42.7010752688172,3.7347097641,326939.20500123885
2018-07-01,Yuba County,70.21075268817204,47.46630824372759,1297.6658469,69924.7873361
2018-08-01,Los Angeles County,78.28136200716845,42.95412186379927,9.1790104,345533.501005128
2018-08-01,Mariposa County,63.76272401433692,66.71326164874552,22.008579,501801.148281811
2018-08-01,Napa County,79.73333333333333,45.46738351254479,2384.254895,1018135.4182047601
2018-08-01,San Luis Obispo County,72.97741935483872,63.25304659498209,3.0390003,88373.28658320999
2018-08-01,Trinity County,78.59390681003585,38.75913978494623,48106.71122,585504.404446525
2018-08-01,Ventura County,84.50716845878135,39.4594982078853,25.710260728,326964.9152619668
2018-08-01,Yuba County,86.15555555555557,33.033333333333324,763.3892232,70688.1765593
2018-09-01,Kern County,65.18745519713262,68.83046594982079,203.9747227,212585.39108448
2018-09-01,Los Angeles County,58.72350230414746,63.412442396313374,3720.84833864,349254.34934376803
2018-09-01,Mariposa County,73.47741935483872,62.28602150537635,772.442274,502573.59055581095
2018-09-01,Napa County,68.90645161290324,57.73082437275986,2547.888649,1020683.30685376
2018-09-01,Riverside County,61.78307731694829,65.03438300051204,21.580156,140484.84543869
2018-09-01,San Luis Obispo County,68.28387096774195,67.11899641577061,180.84118069,88554.1277639
2018-09-01,Trinity County,60.01267281105991,56.37288786482336,65318.42073699999,650822.825183525
2018-09-01,Ventura County,60.72508960573477,61.62831541218639,66.7711177021,327031.68637966894
2018-09-01,Yuba County,61.00824372759857,60.37634408602151,1145.035851,71833.2124103
2018-10-01,Los Angeles County,67.77921146953405,53.8494623655914,4.8496255800000005,349259.198969348
2018-10-01,Mariposa County,71.51648745519714,70.50000000000001,30.344709,502603.935264811
2018-10-01,San Luis Obispo County,63.56705069124425,58.305427547363045,58.527103,88612.6548669
2018-10-01,Siskiyou County,64.01075268817205,55.61290322580646,38132.963814,119486.90570399899
2018-10-01,Ventura County,73.66415770609319,58.53189964157707,6.488588927,327038.1749685959
2018-11-01,Los Angeles County,80.57060931899643,53.32437275985664,96970.083713726,446229.282683074
2018-11-01,Ventura County,80.79641577060933,56.04480286738352,4659.063439801,331697.23840839695
2018-11-01,Yuba County,63.23425499231951,44.02227342549923,40.303265,71873.5156753
2018-12-01,Los Angeles County,60.03686635944701,37.68663594470046,2.1808496,446231.463532674
2018-12-01,Ventura County,63.00035842293906,37.26917562724014,0.0097211637,331697.2481295606
2019-03-01,Riverside County,56.394982078853054,77.51994367639529,594.5017839999999,141079.34722269
2019-04-01,San Luis Obispo County,73.23082437275987,46.53010752688172,1.9085453,88614.5634122
2019-04-01,Siskiyou County,68.6673835125448,60.00071684587814,3.2366233,119490.14232729899
2019-05-01,Kern County,76.89283154121864,43.58458781362007,3624.842085,216210.23316948
2019-05-01,San Luis Obispo County,79.63010752688173,43.30215053763441,875.5348836999999,89490.0982959
2019-05-01,Siskiyou County,60.22508960573477,70.55913978494624,7.526093,119497.668420299
2019-05-01,Trinity County,55.66986687147977,60.1352790578597,12.596249,650835.421432525
2019-05-01,Yuba County,52.95046082949309,61.47964669738863,87.47647799999999,71960.9921533
2019-06-01,Kern County,58.9168458781362,70.6440860215054,18.745783,216228.97895248
2019-06-01,Mariposa County,82.31577060931899,39.30215053763442,8.951272,502612.88653681095
2019-06-01,Napa County,66.99462365591398,47.703584229390685,2438.03696,1023121.3438137601
2019-06-01,Riverside County,52.39073220686124,74.93978494623657,566.9267629999999,141646.27398569
2019-06-01,San Luis Obispo County,54.65304659498207,60.0010752688172,3061.41261153,92551.51090743
2019-06-01,Siskiyou County,79.41362007168459,42.30430107526882,36.686626,119534.355046299
2019-06-01,Trinity County,51.773041474654384,60.008064516129046,129.06361,650964.485042525
2019-06-01,Yuba County,52.445519713261646,61.04444444444446,974.694557,72935.6867103
2019-07-01,Kern County,76.19211469534049,53.272759856630834,239.45371,216468.43266248
2019-07-01,Los Angeles County,66.01290322580645,57.23942652329749,21.48666,446252.950192674
2019-07-01,Mariposa County,46.87491039426524,73.44659498207885,113.414161,502726.30069781095
2019-07-01,Napa County,47.17434715821812,83.05952380952381,48.001408,1023169.34522176
2019-07-01,Riverside County,73.66989247311828,59.58387096774194,97.786116,141744.06010169
2019-07-01,San Luis Obispo County,68.3921146953405,51.967741935483865,1073.4612405,93624.97214792999
2019-07-01,Trinity County,61.03046594982078,63.31039426523298,75.33748299999999,651039.822525525
2019-07-01,Ventura County,59.03763440860215,62.29283154121864,142.437011,331839.6851405606
2019-07-01,Yuba County,52.2268817204301,75.41433691756272,49.3307395,72985.0174498
2019-08-01,Los Angeles County,53.45880696364568,71.75826932923707,2595.9443452,448848.894537874
2019-08-01,Mariposa County,63.62329749103943,59.48351254480286,1407.55825,504133.85894781095
2019-08-01,Riverside County,67.37096774193549,59.79283154121863,110.865265,141854.92536669
2019-08-01,San Luis Obispo County,83.00860215053764,43.48351254480286,22.362335,93647.33448293
2019-08-01,Trinity County,56.70171530977982,65.01530977982591,685.048504,651724.871029525
2019-08-01,Yuba County,49.795314900153606,77.49769585253456,22.343132,73007.3605818
2019-09-01,Kern County,51.93512544802868,50.785304659498216,41.7032843,216510.13594678
2019-09-01,Los Angeles County,45.28801843317972,79.18855606758831,10.50961,448859.404147874
2019-09-01,Napa County,62.83548387096774,46.82580645161289,92.873625,1023262.21884676
2019-09-01,Riverside County,61.89856630824372,40.36415770609319,2522.97568,144377.90104669
2019-09-01,San Luis Obispo County,35.609677419354846,79.46559139784945,218.8293976,93866.16388053
2019-09-01,Siskiyou County,64.77491039426523,45.74731182795699,28.2639514,119562.618997699
2019-09-01,Trinity County,47.43087557603686,74.74769585253455,7017.2626924,658742.133721925
2019-10-01,Kern County,65.05232974910395,48.13906810035842,65.7332481,216575.86919488
2019-10-01,Los Angeles County,46.60286738351255,75.04767025089605,14213.5075938,463072.911741674
2019-10-01,Mariposa County,30.76164874551972,66.44086021505376,5508.3501,509642.209047811
2019-10-01,Napa County,31.096774193548395,76.77995391705069,78288.99885,1101551.21769676
2019-10-01,Riverside County,68.10788530465949,45.76129032258064,1773.54142,146151.44246669
2019-10-01,San Luis Obispo County,63.07849462365593,49.78566308243728,0.31363985,93866.47752038
2019-10-01,Trinity County,52.197132616487465,61.55878136200717,42.175037,658784.308758925
2019-10-01,Ventura County,37.18351254480287,85.27060931899642,12020.11109,343859.79623056063
2019-10-01,Yuba County,46.91146953405018,62.07096774193548,21.2821922,73028.642774
2019-11-01,Kern County,68.18315412186382,45.97992831541219,14.535879,216590.40507388
2019-11-01,Los Angeles County,41.59603174603176,77.06712749615974,68.8512236,463141.762965274
2019-11-01,Napa County,29.50179211469536,84.02043010752688,73.550552,1101624.7682487601
2019-11-01,Trinity County,37.93123399897596,79.35739887352791,10.585982,658794.894740925
2019-11-01,Yuba County,37.34139784946239,73.22580645161291,24.590448,73053.233222
2019-12-01,Mariposa County,54.25192012288786,72.27995391705069,12.634579,509654.84362681094
2020-02-01,Napa County,57.60322580645161,68.76164874551971,6.5255814,1101631.29383016
2020-02-01,Siskiyou County,49.75878136200717,64.85053763440861,2.80249,119565.42148769899
2020-02-01,Trinity County,55.59651817716334,73.405273937532,10.7585,658805.653240925
2020-02-01,Yuba County,53.55337941628264,71.87173579109064,101.76651,73154.999732
2020-03-01,Napa County,38.69820788530466,84.05555555555556,21.917231,1101653.21106116
2020-03-01,Yuba County,63.34336917562724,61.35304659498208,94.523724,73249.523456
2020-04-01,Napa County,38.32027649769586,81.02534562211981,1.0706677,1101654.28172886
2020-04-01,Siskiyou County,65.84086021505375,53.71146953405017,1.7493327,119567.170820399
2020-04-01,Trinity County,58.286379928315405,64.05663082437276,57.785629,658863.438869925
2020-04-01,Yuba County,48.39749103942652,71.95412186379927,10.31596,73259.839416
2020-05-01,Kern County,54.29068100358423,71.82186379928315,21.870525,216612.27559888
2020-05-01,Los Angeles County,37.58533026113671,69.34190988223246,19.8913653,463161.654330574
2020-05-01,San Luis Obispo County,53.03725038402458,68.25076804915516,62.6055217,93929.08304208
2020-05-01,Siskiyou County,62.05340501792114,71.10358422939068,13.73043,119580.901250399
2020-05-01,Trinity County,68.94121863799283,62.70179211469534,27.245562,658890.684431925
2020-05-01,Ventura County,31.91973886328725,75.54262672811059,1320.7233,345180.51953056065
2020-06-01,Kern County,64.72007168458781,71.23906810035844,1224.0205387,217836.29613758
2020-06-01,Los Angeles County,62.63727598566308,76.97240143369176,365.8877222,463527.542052774
2020-06-01,Mariposa County,53.07526881720431,69.91628264208909,2774.6695887,512429.513215511
2020-06-01,Napa County,57.941218637992826,73.05842293906811,2119.4483472,1103773.73007606
2020-06-01,Riverside County,66.736917562724,74.05985663082437,269.350313,146420.79277969
2020-06-01,San Luis Obispo County,58.07562724014336,72.99713261648746,2329.8339239,96258.91696598
2020-06-01,Siskiyou County,68.04408602150538,71.71827956989246,4.573523,119585.474773399
2020-06-01,Trinity County,64.10143369175627,76.90035842293906,77.028761,658967.713192925
2020-06-01,Ventura County,60.60501792114695,77.48853046594982,1101.5134,346282.03293056064
2020-06-01,Yuba County,64.41541218637992,73.24551971326166,878.773237,74138.612653
2020-07-01,Kern County,72.28028673835125,64.09784946236559,3281.0490961,221117.34523368
2020-07-01,Los Angeles County,63.60573476702509,71.41935483870968,2743.6397121,466271.18176487397
2020-07-01,Mariposa County,58.916129032258056,62.67060931899641,7121.662151,519551.175366511
2020-07-01,Napa County,57.46198156682027,64.57104454685101,245.2086956,1104018.93877166
2020-07-01,Riverside County,71.7358422939068,64.68673835125448,42673.601392,189094.39417169
2020-07-01,San Luis Obispo County,54.20051203277009,68.32624167946749,3715.4923267,99974.40929268
2020-07-01,Siskiyou County,52.52867383512544,62.39677419354839,81836.9101558,201422.384929199
2020-07-01,Trinity County,63.71039426523297,67.8,435.782178,659403.495370925
2020-07-01,Ventura County,60.4584229390681,72.1146953405018,40.0872713,346322.1202018606
2020-07-01,Yuba County,60.32150537634408,70.43010752688171,272.1884746,74410.8011276
2020-08-01,Kern County,50.14910394265231,56.36129032258065,7954.2257057,229071.57093938
2020-08-01,Los Angeles County,77.03799283154122,40.077777777777776,42974.9041397,509246.085904574
2020-08-01,Mariposa County,56.450179211469525,67.59390681003585,3279.808301,522830.98366751097
2020-08-01,Napa County,77.25985663082436,46.96164874551971,363528.6310013,1467547.5697729602
2020-08-01,Riverside County,55.70824372759856,52.28602150537634,163.369632,189257.76380369
2020-08-01,San Luis Obispo County,50.33678955453147,53.366743471582176,2983.637415,102958.04670768
2020-08-01,Siskiyou County,64.8179211469534,41.83440860215054,2.3604331,201424.745362299
2020-08-01,Trinity County,73.9279569892473,45.11505376344087,270.65076,659674.146130925
2020-08-01,Ventura County,85.34982078853047,33.69068100358423,2204.695001,348526.8152028606
2020-08-01,Yuba County,81.88602150537633,41.74551971326164,47525.679444,121936.4805716
2020-09-01,Kern County,66.29283154121862,52.77132616487455,51.3524913,229122.92343068
2020-09-01,Los Angeles County,85.54336917562723,34.67562724014337,116263.3186751,625509.404579674
2020-09-01,Mariposa County,56.607526881720425,57.45967741935484,380536.88953,903367.873197511
2020-09-01,Napa County,65.30501792114694,52.65591397849462,67559.9608909,1535107.53066386
2020-09-01,Riverside County,76.63978494623655,40.24372759856631,6321.851535,195579.61533869
2020-09-01,San Luis Obispo County,60.260215053763424,47.464516129032255,1.0168997,102959.06360738
2020-09-01,Siskiyou County,85.00896057347667,26.08673835125448,74.71431000000001,201499.45967229898
2020-09-01,Trinity County,86.705376344086,36.11254480286738,56768.68135,716442.827480925
2020-09-01,Yuba County,81.35698924731182,39.78709677419355,1309.09,123245.57057160001
2020-10-01,Kern County,55.78725038402458,63.18932411674348,55.8712178,229178.79464848
2020-10-01,Los Angeles County,71.80931899641574,50.77670250896057,10484.0124577,635993.417037374
2020-10-01,Napa County,51.31221198156679,64.39516129032258,177.9975877,1535285.52825156
2020-10-01,San Luis Obispo County,55.05064004096263,71.3616231438812,9.7390868,102968.80269418
2020-10-01,Trinity County,70.72293906810033,48.78566308243728,181.44722,716624.274700925
2020-10-01,Yuba County,71.59677419354838,42.44336917562723,83.90299,123329.47356160001
2020-11-01,Kern County,57.75304659498208,45.956272401433694,20374.488,249553.28264848
2020-11-01,Los Angeles County,72.33297491039427,50.43584229390681,129.4082109,636122.825248274
2020-11-01,Napa County,70.42867383512545,54.694265232974914,2.3748472,1535287.90309876
2020-11-01,San Luis Obispo County,54.449692780337934,64.02649769585253,9.1514051,102977.95409928
2020-12-01,Kern County,68.00645161290323,50.91182795698925,22.36359,249575.64623848
2020-12-01,Los Angeles County,75.40286738351254,52.02150537634409,8.7979459,636131.623194174
2020-12-01,Riverside County,73.07132616487456,51.31182795698925,3040.351,198619.96633869
2020-12-01,San Luis Obispo County,61.158781362007176,49.71254480286738,22.70941,103000.66350928
2020-12-01,Ventura County,72.52114695340502,55.17204301075268,39.82645,348566.6416528606
2020-12-01,Yuba County,72.28530465949821,57.636917562724015,15.85951,123345.3330716
